TraitName,Timepoint,Domain,Group,Trait,BW.Var,Age.Var,coef,p_add,q_add,p_int,q_int,coef_AL,p_AL,q_AL,coef_1D,p_1D,q_1D,coef_2D,p_2D,q_2D,coef_20,p_20,q_20,coef_40,p_40,q_40,N_AL,N_1D,N_2D,N_20,N_40
Y3_FLOW_Mono.PercMyeloid,Y3,FLOW,Immune,Mono.PercMyeloid,Y3_FLOW_BWTest,Y3_FLOW_AgeInDays,0.0011094769804298478,0.966194274098501,0.9811845942890278,0.9672470732754764,0.9944097161284644,-0.009210381977664394,0.8408829214459438,0.9662068183922142,-0.02574794984008486,0.5956216672796341,0.8994784328150083,0.01590189518851066,0.7541084105459347,0.9209377617460857,0.003012120827399796,0.9614228337060862,0.9986605924330739,-0.019163679436716343,0.7725855104569312,0.952661299042952,72,93,92,107,118
Y3_FLOW_Mono.ResidPercMono,Y3,FLOW,Immune,Mono.ResidPercMono,Y3_FLOW_BWTest,Y3_FLOW_AgeInDays,0.018488609957885878,0.48762092661779566,0.706080736483705,0.9144135200967128,0.9944097161284644,0.01769075211727949,0.68487242912187285,0.901015654459418,-0.032917659745247296,0.5314777698695079,0.8573882801040513,0.022896663104808968,0.6407621548078497,0.874437412799196,0.051129913283164456,0.41718988810943114,0.7246568479080788,0.009335742005045247,0.8933855445230305,0.9744585976097913,72,93,92,107,118
Y3_FLOW_Myeloid.PercViable,Y3,FLOW,Immune,Myeloid.PercViable,Y3_FLOW_BWTest,Y3_FLOW_AgeInDays,-0.12125857129749443,2.2698438132509033e-6,3.20448538341304e-5,0.43307548503138293,0.9322792626873184,-0.03556917558045485,0.3974512516461022,0.73827084826491,-0.09071597156490284,0.021190210098148213,0.1905729932605005,-0.14553821264279337,0.0017162535951862946,0.039467393902034076,-0.19994314976659577,0.0016306772833706788,0.03923888110178288,-0.11179448999156294,0.20312632490445917,0.5992648008592136,72,93,92,107,118
Y3_FLOW_Neut.CD62LposPercNeut,Y3,FLOW,Immune,Neut.CD62LposPercNeut,Y3_FLOW_BWTest,Y3_FLOW_AgeInDays,0.08068052757396327,0.0013733171845793182,0.008309145990732009,0.6497731338188302,0.9884909207373337,-0.014585110931050515,0.7720386508199223,0.9272222992259368,0.057107304039822816,0.16943739668682584,0.5309410311202475,0.0960888253765576,0.051180665603121976,0.2409897565815876,0.11037104379180039,0.07052642877800389,0.3506730764239638,0.07319168943916543,0.26007455911927735,0.6773370385853706,72,93,92,107,118
Y3_FLOW_Neut.PercMyeloid,Y3,FLOW,Immune,Neut.PercMyeloid,Y3_FLOW_BWTest,Y3_FLOW_AgeInDays,-0.04940446617593831,0.05495541948649079,0.16250253248164498,0.9335186398377078,0.9944097161284644,-0.014241501695406335,0.7578772281450552,0.9203839948744258,-0.03819331420787958,0.39903611819764273,0.7853058043814793,-0.0876163725156605,0.09595482236491955,0.3257916603169492,-0.06040850749543905,0.3207602562660184,0.6656937492361426,-0.013828531918699337,0.8303176528323508,0.9744585976097913,72,93,92,107,118
Y3_FLOW_NK.B220posPercNK,Y3,FLOW,Immune,NK.B220posPercNK,Y3_FLOW_BWTest,Y3_FLOW_AgeInDays,0.0732601274102853,0.006733921656239694,0.03107963841341397,0.5189678218908554,0.96014861784906,0.07314870435484126,0.13999801384927446,0.48268828828862953,0.003557988500277065,0.9396447516106856,0.9925311324188524,0.03229396381337728,0.5330258179968286,0.8079531744158953,0.15292574976548182,0.012255396816704633,0.13096812120538084,0.06845266692851906,0.34883796153114865,0.756170093440996,72,93,92,107,118
Y3_FLOW_NK.CD11BnegCD11CnegPercCD62LposNK,Y3,FLOW,Immune,NK.CD11BnegCD11CnegPercCD62LposNK,Y3_FLOW_BWTest,Y3_FLOW_AgeInDays,0.11595275475101315,9.348552325068102e-6,1.0517121365701615e-4,0.27265832680898605,0.8670001603734809,0.11688370295837881,0.009561578434144992,0.1398203390005905,0.008261580030419836,0.8702240669912045,0.9925311324188524,0.09176252318731365,0.13977073148444416,0.41235265595618176,0.20925697911304586,7.613028177864984e-5,0.007787040250501899,0.09256819840462197,0.1584759763793452,0.566213161837761,72,93,92,107,118
Y3_FLOW_NK.CD11BnegCD11CnegPercNK,Y3,FLOW,Immune,NK.CD11BnegCD11CnegPercNK,Y3_FLOW_BWTest,Y3_FLOW_AgeInDays,0.12754718889431887,2.212921970365214e-6,3.186607637325908e-5,0.026680201835074968,0.4396990997898944,0.021927948381292587,0.6677436092873805,0.8971958525319419,0.04144043718451687,0.3280910350215701,0.723083989777424,0.09871978553769488,0.07508284177858413,0.2908541076514652,0.26091717649902474,2.030149621512256e-6,7.267935645013877e-4,0.11653418810850356,0.1446530905896377,0.5586617472820697,72,93,92,107,118
Y3_FLOW_NK.CD11BnegCD11CposPercCD62LposNK,Y3,FLOW,Immune,NK.CD11BnegCD11CposPercCD62LposNK,Y3_FLOW_BWTest,Y3_FLOW_AgeInDays,0.07328314080789393,0.0045395045269724975,0.0231804486483702,0.24694536442464074,0.8576938066957981,0.11497459181061959,0.015807845591555538,0.1666797836639018,-0.045430847167094626,0.3004479209226703,0.6948721067914817,0.07403984910806354,0.20673743142922088,0.5199151997118954,0.09925563052121868,0.08391463498386155,0.4032407962982877,0.10243391566997441,0.1045557601610433,0.49943108157891947,72,93,92,107,118
Y3_FLOW_NK.CD11BnegCD11CposPercNK,Y3,FLOW,Immune,NK.CD11BnegCD11CposPercNK,Y3_FLOW_BWTest,Y3_FLOW_AgeInDays,-0.07014866324555814,0.005205846680057889,0.026211256011480284,0.5912330119343543,0.9853220318120754,-0.016465792459251196,0.718772379514427,0.9089238026663918,-0.02837121828742483,0.48666690379445077,0.8402319611155057,-0.0927441591817073,0.03532030068357568,0.1946723549304055,-0.05261705776898733,0.3812338070340797,0.7089958593153275,-0.12685062291029753,0.08881556440063046,0.4532072207205064,72,93,92,107,118
Y3_FLOW_NK.CD11BposCD11CnegPercCD62LposNK,Y3,FLOW,Immune,NK.CD11BposCD11CnegPercCD62LposNK,Y3_FLOW_BWTest,Y3_FLOW_AgeInDays,-0.001484034609144469,0.9534525836425304,0.9777344219757439,0.5491326066878497,0.97247868031666,-0.006026963928475722,0.8912826909680054,0.9789204419093426,-0.042890056908112456,0.3837493242366976,0.7773383747358746,-0.07321336809635419,0.19259505027179885,0.5033942751900846,0.05594720221153889,0.2805428363409308,0.6207826521748463,-0.012919080477673428,0.8459643575003226,0.9744585976097913,72,93,92,107,118
Y3_FLOW_NK.CD11BposCD11CnegPercNK,Y3,FLOW,Immune,NK.CD11BposCD11CnegPercNK,Y3_FLOW_BWTest,Y3_FLOW_AgeInDays,0.07894892407354683,0.0019347883335538879,0.010968878741407867,0.9797205285693142,0.9944097161284644,0.0477005141626701,0.27815110864573844,0.6244675616135821,0.08490927524609235,0.030144157780791495,0.23552193606750277,0.09276620869667025,0.045379396996540436,0.22562763122056118,0.07230857356155067,0.21235267831763938,0.5570143116916386,0.06258810517738023,0.4524937114143591,0.8017078724925026,72,93,92,107,118
Y3_FLOW_NK.CD11BposCD11CposPercCD62LposNK,Y3,FLOW,Immune,NK.CD11BposCD11CposPercCD62LposNK,Y3_FLOW_BWTest,Y3_FLOW_AgeInDays,0.011535305254065095,0.6477688571344349,0.8097110714180435,0.7397714748597813,0.9910284616491165,0.01752957470126106,0.6838621011254633,0.901015654459418,0.048199126070883905,0.29598293996850944,0.687725066397419,-4.5024805233602634e-4,0.9935756601400332,0.9963784123548146,0.04323592163211303,0.4274352633236639,0.7286753536660555,-0.054641816713208974,0.39430670496842346,0.786665945869479,72,93,92,107,118
Y3_FLOW_NK.CD11BposCD11CposPercNK,Y3,FLOW,Immune,NK.CD11BposCD11CposPercNK,Y3_FLOW_BWTest,Y3_FLOW_AgeInDays,-0.11949773146512702,3.1253510200627223e-6,4.167134693416963e-5,0.010880119712636104,0.31291224293541436,-0.07032319431359393,0.15449469859004114,0.5035122676775432,-0.10690504283189774,0.011945236370064028,0.1439502213409411,-0.11371151983238889,0.01917363495854305,0.13910667811759292,-0.2641960328681795,1.615146698436199e-6,7.267935645013877e-4,-0.013004569628309058,0.8554952157729523,0.9744585976097913,72,93,92,107,118
Y3_FLOW_NK.CD62LposPercNK,Y3,FLOW,Immune,NK.CD62LposPercNK,Y3_FLOW_BWTest,Y3_FLOW_AgeInDays,0.0539069109686143,0.03494250528374547,0.11332704416349883,0.738688936353529,0.9910284616491165,0.039630037969653246,0.3803024319169771,0.7184305749495922,0.007855397579172821,0.8685379289243842,0.9925311324188524,0.007222362627171607,0.9043313675957375,0.9701735534276084,0.10944270998195788,0.0459445797917282,0.2835889580248051,0.04648492458306588,0.4544138855337251,0.8017078724925026,72,93,92,107,118
Y3_FLOW_NK.PercLymph,Y3,FLOW,Immune,NK.PercLymph,Y3_FLOW_BWTest,Y3_FLOW_AgeInDays,0.0064431862128418605,0.7985728685262299,0.9097665590805151,0.8183636751534106,0.992485414532811,0.02761593903114345,0.4546894731562976,0.7893761555764295,0.010275022257763012,0.8009927602906606,0.9925311324188524,0.05032859370104899,0.2896173394130742,0.6089122642269745,-0.02101332557436713,0.7356099403253891,0.9050192803616164,-0.015087219887525536,0.8506975076338872,0.9744585976097913,72,93,92,107,118
Y3_FLOW_NKG2DposT.CD4posPercNKG2DposT,Y3,FLOW,Immune,NKG2DposT.CD4posPercNKG2DposT,Y3_FLOW_BWTest,Y3_FLOW_AgeInDays,-0.01114404369524379,0.660688678124209,0.8145476853586138,0.38724932762608716,0.9175617839359902,0.05516490195674252,0.14069993340630904,0.48268828828862953,0.05705324828074466,0.18504354604003315,0.5598551541892066,-0.0010915902090999502,0.9838608006631447,0.9908286533590593,-0.06884699355011942,0.2231686626029012,0.5670608034415674,-0.05586172944370776,0.4691369495757298,0.8098900242115482,72,93,92,107,118
Y3_FLOW_NKG2DposT.CD8posPercNKG2DposT,Y3,FLOW,Immune,NKG2DposT.CD8posPercNKG2DposT,Y3_FLOW_BWTest,Y3_FLOW_AgeInDays,0.03110720005781516,0.21626998365622963,0.41894991769864814,0.4820662670444751,0.9396125275749886,-0.04201181540961383,0.2739360659853266,0.6225205080873454,0.03115161982725713,0.45285479120817096,0.822092758784652,-0.009870686546466683,0.862046532547575,0.9561857794716472,0.0390532869267721,0.48335980062107675,0.7639859100324304,0.0812954573568315,0.26967181009379204,0.6946980325242251,72,93,92,107,118
Y3_FLOW_NKG2DposT.DNPercNKG2DposT,Y3,FLOW,Immune,NKG2DposT.DNPercNKG2DposT,Y3_FLOW_BWTest,Y3_FLOW_AgeInDays,-0.004084784538092545,0.8705552799644067,0.9383230562490612,0.4039574681735984,0.9217284987536123,0.05258640562570242,0.20541282709785275,0.5659027721673842,-0.053443755933145966,0.18639405753411978,0.5606824802163747,0.03411716513725433,0.5391513843615515,0.8104368589451652,0.04624278605448571,0.4110035215705138,0.7246568479080788,-0.0532495455094804,0.44376998784013066,0.8017078724925026,72,93,92,107,118
Y3_FLOW_NKG2DposT.PercT,Y3,FLOW,Immune,NKG2DposT.PercT,Y3_FLOW_BWTest,Y3_FLOW_AgeInDays,-0.030517455624361357,0.22884760012290292,0.43266405927432244,0.7078754647291956,0.9910284616491165,-0.06857066863523677,0.058111153170688365,0.34434460184614507,-0.05653038875546992,0.20289304135993297,0.5683492490061034,0.03848993245504251,0.4748499021033278,0.7604015324222209,-0.0316034855687144,0.5934145109286264,0.8391198998197478,-0.05048691763714469,0.49255370624436334,0.828663943796798,72,93,92,107,118
Y3_FLOW_T.PercLymph,Y3,FLOW,Immune,T.PercLymph,Y3_FLOW_BWTest,Y3_FLOW_AgeInDays,-0.022606401557819827,0.39274352248363076,0.6133955231848464,0.68036189657163,0.9910284616491165,-0.06963610969325947,0.0840839832654029,0.3840013758044196,-0.009244240593792388,0.8190979962048156,0.9925311324188524,-0.005844468571038182,0.9073295767828701,0.9701735534276084,-0.08698600640865378,0.1898421529833313,0.533046986415942,0.08061841856602535,0.3373971762180489,0.7426916170001014,72,93,92,107,118
Y3_Glu.F_Glucose,Y3,Glu.F,Metabolism,Glucose,Y3_Glu.F_BWTest,Y3_Glu.F_AgeInDays,-0.002921234240415533,0.9310180540600382,0.9727377520897807,0.5409063084722558,0.9670738418102821,0.05770159143108596,0.2631092218783126,0.6105155730962787,0.05516266318520037,0.30470049919912523,0.6948721067914817,0.018127861370516817,0.7694327213409794,0.9293729199048163,0.01148060994599739,0.8964732272377129,0.9668102383069221,-0.11531231423260975,0.27253801192388033,0.6982515837129494,68,87,88,101,118
Y3_Glu.NF_Glucose,Y3,Glu.NF,Metabolism,Glucose,Y3_Glu.NF_BWTest,Y3_Glu.NF_AgeInDays,-0.008297400159281175,0.7908017314586462,0.9037734073813098,0.3119484056940567,0.90170334453121,-0.03824323945014098,0.4255140870699812,0.7665668352491872,0.0033009072912708864,0.954143800488094,0.9925311324188524,-0.08501980153918179,0.1283401660708067,0.39673851337540683,0.1324788919453794,0.06616198892002281,0.3336055215967348,-0.06890660819213995,0.46868320811780007,0.8098900242115482,72,93,92,107,121
Y3_MetCage_ChangeRQ,Y3,MetCage,Metabolism,ChangeRQ,Y3_MetCage_BWTest,Y3_MetCage_AgeInDays,0.008464488950905872,0.8023541450926391,0.9111908272345429,0.8688383842355629,0.9944097161284644,-0.1364984682129416,0.06732475213061105,0.3549400535121186,0.03405099749011501,0.5853302754740546,0.8982508087574238,-0.007903073275418754,0.9123250023472325,0.9701735534276084,0.005560435491240344,0.9316034220392999,0.9838171831565469,0.045702412513371385,0.5979947590910217,0.9117724472241495,78,111,96,99,135
Y3_MetCage_DeltaBodyMass,Y3,MetCage,Metabolism,DeltaBodyMass,Y3_MetCage_BWTest,Y3_MetCage_AgeInDays,0.035344158047779246,0.1910019832222423,0.39068587477276834,0.6898191013257723,0.9910284616491165,0.07968504011829912,0.04992394202421584,0.3112649254901109,0.09784840714034267,0.01621219955648028,0.168362195171193,0.027190287426463258,0.5680386845638081,0.8260238309955056,-0.03016284792939883,0.6804491296736295,0.8778179724247389,-0.021007070181781922,0.8090709855887114,0.9660435495554588,79,107,97,103,134
Y3_MetCage_DeltaEE,Y3,MetCage,Metabolism,DeltaEE,Y3_MetCage_BWTest,Y3_MetCage_AgeInDays,-0.004848249841949548,0.8588612971109295,0.9350066289319754,0.20179082370911378,0.8386566603864324,0.035342441644307825,0.45937537688446883,0.7922465424241069,-0.04020622237619424,0.3145194809417426,0.7054364383267475,0.09230777760611218,0.09606479696035125,0.3257916603169492,0.012138294723088179,0.8817645775670397,0.9590727445443411,-0.0902829087002537,0.20534095875304945,0.6032951308818932,78,111,96,99,135
Y3_MetCage_DeltaRQ,Y3,MetCage,Metabolism,DeltaRQ,Y3_MetCage_BWTest,Y3_MetCage_AgeInDays,-0.011685515005290439,0.7218125472949455,0.8570103581241361,0.8300239941872133,0.992485414532811,-0.13900285414498545,0.07734756010657791,0.3798506890165504,0.005103865763746504,0.9354674397573624,0.9925311324188524,-0.03188720423818875,0.6333964873481688,0.8677165751532717,0.02734149033627621,0.6841095371690005,0.8778179724247389,-0.00199066179935863,0.9797743824547938,0.9939039639491546,78,111,96,99,135
Y3_MetCage_DeltaVCO2,Y3,MetCage,Metabolism,DeltaVCO2,Y3_MetCage_BWTest,Y3_MetCage_AgeInDays,-0.004886918753731333,0.8570424049424457,0.9350066289319754,0.26125837340272506,0.8577386779751568,0.002637683631961119,0.9557463233124481,0.9831708950000364,-0.042108869780304196,0.2710163654896632,0.6576540473145068,0.08987261176166535,0.09212215856108814,0.32107281733791015,0.022948510943126523,0.7808283113973942,0.9225628233672183,-0.09345522460496719,0.2191128679979527,0.6231569965861775,78,111,96,99,135
Y3_MetCage_DeltaVH2O,Y3,MetCage,Metabolism,DeltaVH2O,Y3_MetCage_BWTest,Y3_MetCage_AgeInDays,-0.0718235616843166,0.008218507390840126,0.036243969784561056,0.31245937638242305,0.90170334453121,-0.06356362836524533,0.21689963784782978,0.582088576714805,-0.08669513725952817,0.048495835799388286,0.3016803066366372,0.0026262671998363396,0.9603377120168761,0.9867053659595361,-0.03494397568391685,0.642250246065201,0.861845170751597,-0.14030712336088974,0.03216605633883831,0.28428932379485367,78,111,96,99,135
Y3_MetCage_DeltaVO2,Y3,MetCage,Metabolism,DeltaVO2,Y3_MetCage_BWTest,Y3_MetCage_AgeInDays,-0.0051644043423958765,0.8501355349617221,0.9345001300342595,0.20429182347850067,0.8420689648206859,0.04108046515934728,0.3887723036969166,0.7297113658395006,-0.03933746599633047,0.3368747508583586,0.7302376459155273,0.08746158606652589,0.11550644820489475,0.3767205718976155,0.01271991989262653,0.8754269562631631,0.9569552682204959,-0.09117848555311417,0.1941407248526769,0.5992648008592136,78,111,96,99,135
Y3_MetCage_EE,Y3,MetCage,Metabolism,EE,Y3_MetCage_BWTest,Y3_MetCage_AgeInDays,0.01857174199424528,0.6055905923555314,0.7927731390836047,0.19610817710477893,0.8294222314019768,-0.058947929074711275,0.2855435329092102,0.6303884277686943,-0.02401683302554429,0.5996522885433389,0.8994784328150083,0.10726933737571127,0.15030865656517362,0.43266985756209897,0.0699107183702528,0.48636704745801373,0.7670458281496428,0.03845698245443029,0.7640351047192873,0.952661299042952,78,105,87,99,131
Y3_MetCage_EE.dark,Y3,MetCage,Metabolism,EE.dark,Y3_MetCage_BWTest,Y3_MetCage_AgeInDays,0.02503581760916869,0.4534273859257152,0.671744275445504,0.6866422506266725,0.9910284616491165,-0.01971005441488484,0.7140685785560228,0.9087834161627497,-0.0036873636187528106,0.9328706897246837,0.9925311324188524,0.11172541839899801,0.14871669317204123,0.42982751563138744,0.0722503226266834,0.39580251241605235,0.71564292648963,-8.452792653248816e-5,0.9993516860077154,0.9993516860077154,78,105,87,99,131
Y3_MetCage_EE.light,Y3,MetCage,Metabolism,EE.light,Y3_MetCage_BWTest,Y3_MetCage_AgeInDays,-0.003105743682007272,0.9341177491197861,0.9727377520897807,0.007939676475344265,0.28185996840811756,-0.11654433850884216,0.03286458566173633,0.2400598439826916,-0.04012214423378695,0.43540303088007315,0.8099925595279274,0.05901408934070667,0.4570861379771517,0.7488208389441356,-0.03195612875931467,0.7578596774427832,0.9150548550573907,0.11088196065695365,0.3487777545207328,0.756170093440996,78,105,87,99,131
Y3_MetCage_ExpectedOffWheelBout.dark,Y3,MetCage,Metabolism,ExpectedOffWheelBout.dark,Y3_MetCage_BWTest,Y3_MetCage_AgeInDays,-0.008444632288540772,0.7628184933258197,0.8819238326703386,0.04801774500758278,0.6277228847354912,-0.049104529710647424,0.23423146236436246,0.5905114693058326,0.05643556058641136,0.2807670831520482,0.6659570408239127,-0.06081651912391767,0.31147711832565345,0.6325685146311456,-0.11933016123336274,0.06028973529942499,0.3269186595365394,0.05753549109484144,0.4213158110412635,0.8017078724925026,78,103,88,99,129
Y3_MetCage_ExpectedOffWheelBout.light,Y3,MetCage,Metabolism,ExpectedOffWheelBout.light,Y3_MetCage_BWTest,Y3_MetCage_AgeInDays,-0.0014562228431288927,0.9599482394927328,0.9789840402758748,0.5229097841747519,0.9607154935269204,0.039240798028804875,0.3446237460849888,0.6879102319933907,0.07802602405393817,0.11779393881357723,0.45414349517616714,-0.02725855932717233,0.6860465190982488,0.898053654228298,-0.02959957232655291,0.6610339487326107,0.8732477994327478,-0.033110879765300055,0.6756714757554321,0.921152869689841,80,105,89,100,131
Y3_MetCage_ExpectedWheelRunningBout.dark,Y3,MetCage,Metabolism,ExpectedWheelRunningBout.dark,Y3_MetCage_BWTest,Y3_MetCage_AgeInDays,0.0652151178833482,0.03265079298261393,0.10972761699820671,0.6293157787448457,0.9853220318120754,0.10774647018668644,0.022360432825551314,0.19086226590381303,0.06335251211769499,0.2481784852330487,0.6254600379590669,0.0898578306455207,0.1900740477549142,0.5033942751900846,0.06605138691206781,0.34792244152866714,0.6806428993306688,0.03731685653583673,0.6149149225328532,0.9184968695816358,78,103,88,99,129
Y3_MetCage_ExpectedWheelRunningBout.light,Y3,MetCage,Metabolism,ExpectedWheelRunningBout.light,Y3_MetCage_BWTest,Y3_MetCage_AgeInDays,0.02123360460245886,0.5081098610914371,0.7221804139998672,0.41693129192737943,0.9280725278920642,0.0012659394250186902,0.980391705426928,0.9915208658071281,0.020598493452865973,0.7112522926028206,0.9470044570048792,0.16137671399442696,0.02588850107451801,0.15867865744812332,-0.014205663380316586,0.8398709554245545,0.9416270153689706,-0.023245946912520864,0.7793654642134382,0.952803292711774,78,105,89,97,129
Y3_MetCage_Food,Y3,MetCage,Metabolism,Food,Y3_MetCage_BWTest,Y3_MetCage_AgeInDays,-0.005878383657652706,0.8640098265197305,0.9350066289319754,0.9761544215952456,0.9944097161284644,0.01985573229497402,0.7087829306227148,0.9077353541123081,0.015216384004600859,0.7567149806424573,0.9711630888750671,-0.020908520159157232,0.7786371052376353,0.9335766978481598,-0.03587041208124681,0.6838335465003507,0.8778179724247389,0.0024102821264571144,0.980718380129868,0.9939039639491546,80,105,89,100,131
Y3_MetCage_Food.dark,Y3,MetCage,Metabolism,Food.dark,Y3_MetCage_BWTest,Y3_MetCage_AgeInDays,0.017299813194445023,0.6329778882624141,0.8024308831793244,0.5765736628711329,0.9853220318120754,0.02350623992106812,0.6624266807453142,0.8950198449223015,0.06508777386078361,0.17100459815368882,0.5309410311202475,0.0484840505292329,0.5073711856321133,0.7876439148131714,-0.08516426750242795,0.4395014680434566,0.7366362580071714,-0.01757247531241555,0.8811021452494565,0.9744585976097913,80,105,89,100,131
